player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
FINAL2;NOTABUG;5.0;1.0;2.0;2.0;3.0; -1,2,1,0,2,0,1,2,0; 0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,2,2,2,2,0,0
FINAL2;NOTABUG;6.0;2.0;1.0;5.0;0.0; 1,1,-1,-1,1,1,-1,1,-1; 0,0,0,2,0,1,2,2,1,0,0,0,0,1,2,0,0,2,1,1,1,1,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,2,0,1,0,0,2,0,2,1,1,1,0,0,0,0,2,2,0,2,0,0,0,0,1,2,0,0,0,0,0,2,0
FINAL2;NOTABUG;7.0;1.0;2.0;1.0;5.0; 0,0,-1,2,2,2,2,1,2; 0,1,0,0,2,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1,0,1,2,1,1,2,2,2,2,2,0,2,2,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1
FINAL2;NOTABUG;8.0;2.0;1.0;5.0;1.0; 1,1,-1,-1,1,2,1,-1,1; 2,0,1,1,2,0,0,2,2,0,0,1,1,0,0,1,0,1,2,0,1,1,0,2,0,0,2,0,2,0,2,0,0,0,0,2,0,2,0,1,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
FINAL2;NOTABUG;9.0;1.0;2.0;1.0;5.0; -1,2,0,0,2,2,1,2,2; 2,1,0,2,2,2,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,2,2,2,0,2,2,2,0,0,2,0,0,0,2,2,2,1,1,2,2,0,0,1,1,0,1,0,0,1,1,1,0,1,0,2,2,2
FINAL2;NOTABUG;10.0;2.0;1.0;3.0;1.0; 0,0,1,0,1,-1,1,0,2; 0,0,0,0,1,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,2,0,1,2,0,0,0,0,2
FINAL2;NOTABUG;11.0;1.0;2.0;1.0;5.0; 2,2,-1,-1,2,-1,2,1,2; 0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,2,0,1,0,2,0,1,0,0,1,2,2,2,1,1,0,0,2,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,1,2,1,1,1,1,2,2,2
FINAL2;NOTABUG;12.0;2.0;1.0;5.0;1.0; 1,2,1,-1,1,-1,-1,1,1; 0,1,0,2,2,2,0,1,0,2,1,0,0,0,0,0,1,0,2,1,2,0,0,0,0,1,0,2,2,0,0,1,2,0,0,0,1,0,2,0,1,0,1,0,0,0,2,2,0,1,0,2,0,0,1,0,2,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,2,0,1,2,2,1,0,0
FINAL2;NOTABUG;13.0;1.0;2.0;1.0;3.0; 2,-1,1,-1,2,-1,-1,-1,2; 2,0,0,0,0,2,1,1,1,2,1,0,0,0,0,2,0,1,2,0,0,2,2,1,0,0,0,2,1,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,1,2,2,2
FINAL2;NOTABUG;14.0;2.0;1.0;4.0;1.0; 1,2,-1,-1,1,-1,-1,1,1; 0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,1,0,2,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,2,0,2,2,0,0,0,2,0,2,0,2,0,1,0,1,2,1,1,1,1,0,1,0,1,2,0,2,0,1,0,2,2,1,1,0,2,0
FINAL2;NOTABUG;15.0;1.0;2.0;0.0;5.0; -1,-1,2,2,2,-1,2,-1,2; 0,1,1,2,0,1,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,1,2,1,0,0,1,0,0,0,0,2
FINAL2;NOTABUG;16.0;2.0;1.0;4.0;0.0; 0,1,-1,0,1,1,0,1,0; 1,0,1,0,2,1,2,2,1,0,2,0,0,0,1,0,0,2,2,2,1,0,0,1,2,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2,0,1,0,0,2,0,1,1,1,1,2,0,2,0,0,2,0,0,0,2,2,0,1,2,2,0,0,0,1,0,1
FINAL2;NOTABUG;17.0;1.0;2.0;4.0;3.0; 2,-1,-1,1,2,1,1,1,2; 0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,0,0,1,2,0,0,1,2,2,2,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,1,2,2,2
FINAL2;NOTABUG;18.0;2.0;1.0;3.0;4.0; 1,2,2,-1,1,-1,2,2,1; 1,1,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,1,2,0,0,1,0,2,0,0,1,1,0,0,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,2,1,0,0,0,0,1,1,1
FINAL2;NOTABUG;19.0;1.0;2.0;2.0;3.0; 2,-1,-1,-1,2,-1,1,1,2; 2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,2,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,2,0,0,1,2,1,0,0,1,2,0,1
FINAL2;NOTABUG;20.0;2.0;1.0;4.0;1.0; -1,-1,1,-1,1,1,1,2,-1; 1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,2,0,1,2,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,2,0,0,0,2,0,2,0,0,2,0,1,1,1,2,0,2,0,1,0
FINAL2;NOTABUG;21.0;1.0;2.0;1.0;3.0; 2,-1,-1,1,2,-1,-1,-1,2; 0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,1,2,0,1,1,0,1,2,2,1,1,1,1,1,0,0,2,1,0,1,2,0,0,0,0,0,1,0,0,2,0,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0
FINAL2;NOTABUG;22.0;2.0;1.0;4.0;2.0; -1,-1,1,2,1,2,1,1,-1; 0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,1,2,0,1,2,0,0,0,1,0,2,0,2,0,0,2,2,0,2,2,2,1,1,1,1,2,2,0,2,2,1,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,2
FINAL2;NOTABUG;23.0;1.0;2.0;1.0;3.0; 2,-1,-1,-1,2,-1,-1,1,2; 0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,2,2,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,2,2,2
FINAL2;NOTABUG;24.0;2.0;1.0;4.0;0.0; 0,-1,1,1,1,0,1,0,0; 0,2,0,2,1,2,0,1,2,2,0,0,2,2,0,0,1,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,2,1,2,0,0,0,2,1,1,1,0,1,2,1,1,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0
FINAL2;NOTABUG;25.0;1.0;2.0;0.0;4.0; 0,2,-1,0,2,0,0,2,2; 2,1,0,0,0,2,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,2,0,0,0,1,0,0,2,2,2,2,0,0,1,0,0,0,1,0,2,0,0,2,1,0,0,0,1,2,1,1
FINAL2;NOTABUG;26.0;2.0;1.0;3.0;1.0; 1,-1,-1,-1,1,-1,-1,2,1; 0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,2,0,1,2
FINAL2;NOTABUG;27.0;1.0;2.0;2.0;4.0; 2,2,2,1,2,1,-1,-1,-1; 0,2,0,2,0,0,0,1,1,2,2,2,2,0,0,0,1,0,0,0,0,2,0,1,2,2,2,1,1,1,0,0,2,1,0,0,1,0,0,0,1,2,0,1,0,2,0,0,0,0,2,0,0,1,1,0,1,0,1,0,1,0,2,2,0,2,0,0,0,2,0,0,1,0,0,1,2,0,0,1,0
FINAL2;NOTABUG;28.0;2.0;1.0;5.0;1.0; 1,1,1,2,1,-1,1,-1,-1; 2,0,0,0,1,2,1,2,2,0,2,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,1,2,0,2,1,0,2,2,2,0,2,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0
FINAL2;NOTABUG;29.0;1.0;2.0;1.0;3.0; -1,0,0,2,2,2,0,1,0; 2,2,1,1,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,2,2,1,0,2,2,2,0,0,2,2,0,0,1,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
FINAL2;NOTABUG;30.0;2.0;1.0;5.0;0.0; 1,0,1,-1,0,1,0,1,1; 2,0,1,1,1,0,0,0,1,0,0,1,0,0,2,0,1,2,0,0,1,0,2,0,1,2,0,0,0,2,0,2,1,2,2,0,0,0,0,0,1,2,1,1,1,0,0,0,2,0,2,2,0,2,0,0,0,0,0,2,2,0,2,0,2,1,0,0,0,1,1,1,1,2,2,1,1,1,0,0,0
FINAL2;NOTABUG;31.0;1.0;2.0;1.0;4.0; 2,-1,-1,-1,2,2,1,-1,2; 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,1,0,2,2,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,2,1,2,0,0,0,2,2,2,2,0,0,1,0,0,1,2,1,1,2,2,0,1,1,2,1,0,0,2,1,0,1,1,2,1,0,0,2,0
FINAL2;NOTABUG;32.0;2.0;1.0;4.0;1.0; -1,2,-1,1,1,1,1,-1,-1; 0,1,1,2,2,2,0,1,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,2,1,0,0,1,0,0,0,2,2,1,2,0,2,1,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1,2,0,2,1,2,0,0,0,0,0,0,0,1,0,0
FINAL2;NOTABUG;33.0;1.0;2.0;0.0;5.0; -1,2,0,2,2,0,2,2,0; 0,2,1,0,1,2,0,1,0,0,0,0,1,0,2,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,0,1,0,1,0,0,1,0,1,2,2,2,1,0,0,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,1,2,1,2
FINAL2;NOTABUG;34.0;2.0;1.0;5.0;2.0; -1,2,1,1,1,1,-1,2,1; 0,0,2,0,1,2,1,1,1,2,2,0,2,2,0,0,0,0,0,0,0,2,2,2,0,1,2,0,1,0,0,1,2,1,1,1,0,1,0,0,1,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,2,0,2,2,1,1,0,0,0,0,2,0,2,1,0,0,0,0,1,0,1,2,1,1,2
FINAL2;NOTABUG;35.0;1.0;2.0;3.0;4.0; 2,1,2,1,2,-1,1,-1,2; 2,0,0,1,0,0,2,1,0,2,1,0,2,1,0,2,0,0,2,0,0,0,2,1,2,0,0,1,2,0,0,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,2,1,0,1,0,0,0,0,0,2,0,2,1,1,0,0,1,0,2,0
FINAL2;NOTABUG;36.0;2.0;1.0;4.0;1.0; 1,2,0,0,1,1,0,-1,1; 0,0,1,2,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,0,2,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,2,1,2,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
FINAL2;NOTABUG;37.0;1.0;2.0;2.0;3.0; 2,-1,-1,-1,2,-1,1,1,2; 2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,2,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,2,0,0,1,2,1,0,0,1,2,0,1
FINAL2;NOTABUG;38.0;2.0;1.0;3.0;2.0; -1,2,1,-1,1,-1,1,2,-1; 0,1,0,2,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,2,2,1,1,1,2,0,2,0,2,0,1,0,0,0,0,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,2,0,1,2,0,1,2,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,2,0,0,0,1,0
FINAL2;NOTABUG;39.0;1.0;2.0;1.0;4.0; 2,-1,-1,-1,2,2,1,-1,2; 0,0,2,1,1,2,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,2,2,2,2,2,1,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,2,0,1,0,1,1,2,2,1,1,0,0,2,2,2
FINAL2;NOTABUG;40.0;2.0;1.0;3.0;2.0; -1,0,0,1,1,1,2,0,2; 0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,1,0,2,1,1,2,2,2,0,2,2,0,2,0,0,0,0,0,1,0,0,0,2
FINAL2;NOTABUG;41.0;1.0;2.0;2.0;3.0; -1,-1,2,1,2,1,2,-1,-1; 1,0,0,0,0,0,2,1,0,0,1,0,0,1,2,2,0,0,1,2,2,0,0,0,2,0,0,1,2,0,0,0,2,0,0,1,1,0,0,0,1,2,0,1,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2,0,2,2,0,1,0,0,1,0,0,1
FINAL2;NOTABUG;42.0;2.0;1.0;5.0;2.0; -1,1,1,2,1,2,-1,1,1; 0,0,2,0,0,1,1,2,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,2,0,2,2,1,1,1,1,2,1,2,2,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,1
FINAL2;NOTABUG;43.0;1.0;2.0;1.0;5.0; -1,2,2,-1,2,1,2,-1,2; 0,1,0,2,1,0,0,0,1,0,0,0,2,1,0,2,2,2,1,0,1,2,2,0,0,0,1,2,1,1,0,0,2,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FINAL2;NOTABUG;44.0;2.0;1.0;5.0;1.0; -1,-1,1,2,1,1,-1,1,1; 0,0,2,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,1,1,1,0,1,2,0,0,0,2,0,0,2,1,2,0,0,0,1,1,1,0,0,2,1,0,1,0,0,2,1,1,1,0,0,0,0,2,0,0,0,2
FINAL2;NOTABUG;45.0;1.0;2.0;0.0;4.0; 2,2,-1,-1,2,-1,-1,-1,2; 1,0,0,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,2,0,0
FINAL2;NOTABUG;46.0;2.0;1.0;4.0;1.0; 2,-1,-1,1,1,1,-1,1,-1; 0,0,0,0,0,0,1,0,1,2,2,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,0,2,1,0,1,1,1,1,2,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0
FINAL2;NOTABUG;47.0;1.0;2.0;3.0;3.0; 2,-1,-1,1,2,1,1,-1,2; 0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,2,1,0,1,1,1,2,1,1,2,0,0
FINAL2;NOTABUG;48.0;2.0;1.0;3.0;1.0; 1,-1,-1,2,1,-1,-1,-1,1; 0,0,1,0,0,0,2,1,2,0,0,1,0,2,0,1,0,0,0,0,1,2,0,0,0,1,2,2,0,0,0,0,1,2,0,0,1,0,2,2,1,0,1,0,0,2,2,2,1,0,0,0,2,0,0,0,2,0,0,2,1,1,1,1,0,1,1,0,0,0,2,0,0,2,0,1,1,2,0,0,0
FINAL2;NOTABUG;49.0;1.0;2.0;2.0;3.0; 1,0,2,-1,2,0,2,0,1; 0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,2,2,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,1,2
FINAL2;NOTABUG;50.0;2.0;1.0;5.0;1.0; 1,1,1,-1,1,-1,2,1,-1; 0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,2,1,0,2,0,0,0,2,0,0,1,2,0,2,1,2,0,2,1,0,2,0,1,1,2,1,1,0,0,0,2,1,2,0,0,0,0,2,0,2,2,0,2,0,1,0,0,2,0,2,0,0,2,1,1,1,2,2,1
FINAL2;NOTABUG;51.0;1.0;2.0;3.0;3.0; 2,0,1,1,2,1,-1,0,2; 2,0,1,0,0,2,1,0,2,2,0,0,0,0,0,2,1,2,2,0,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,2,2,2,0,0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,2,2,2,0,1,0,0,0,0,1,0,0
FINAL2;NOTABUG;52.0;2.0;1.0;3.0;1.0; 0,0,0,1,1,1,-1,0,2; 0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1
FINAL2;NOTABUG;53.0;1.0;2.0;2.0;3.0; -1,2,1,0,2,0,1,2,0; 0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,2,2,2,2,0,0
FINAL2;NOTABUG;54.0;2.0;1.0;3.0;1.0; 2,-1,1,-1,1,-1,1,-1,-1; 0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,2,2,2,2,0,0,1,1,1,0,0,1,1,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,2,1,2,2,1,2,0,2,0,1,0,0,2,1,0,0,0,0,1,2,2,1
FINAL2;NOTABUG;55.0;1.0;2.0;2.0;3.0; 2,1,-1,-1,2,1,-1,-1,2; 2,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,2,0,0,1,1,2,0,1,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,2,0,1,2,0,2,0,0
FINAL2;NOTABUG;56.0;2.0;1.0;4.0;1.0; 2,1,1,-1,1,-1,-1,1,-1; 1,2,0,1,2,2,0,1,0,2,0,2,1,0,2,0,1,0,2,2,2,1,2,0,0,1,0,1,2,2,0,0,2,1,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
FINAL2;NOTABUG;57.0;1.0;2.0;3.0;3.0; 2,0,1,-1,2,1,1,0,2; 2,1,2,1,2,2,1,1,2,2,1,0,1,0,2,1,1,2,2,0,0,0,0,0,2,1,0,0,2,2,0,0,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0
FINAL2;NOTABUG;58.0;2.0;1.0;5.0;1.0; 1,2,1,0,-1,1,1,0,1; 0,0,0,0,1,2,2,1,0,0,0,0,0,2,0,0,1,2,1,1,1,2,2,2,0,1,2,0,0,2,0,2,1,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,2,0,1,2,1,0,2,2,0,1,1,1,0,1,0,1,0,2,0,0,2,0,1,0,2,1,0,0,0,2
FINAL2;NOTABUG;59.0;1.0;2.0;1.0;4.0; -1,-1,2,-1,2,2,-1,1,2; 0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,1,2,1,1,2,0,1,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,2,1,0,1,0,2,2,2,1,2,0,0,0,1,0,1,1,2,2,2,2,0,2,1,1,1,0,0,0,2,0,1,0,2,0,0,0,1
FINAL2;NOTABUG;60.0;2.0;1.0;5.0;1.0; 1,1,1,1,2,-1,-1,1,-1; 0,0,1,2,1,0,0,0,0,0,0,1,2,1,0,1,1,1,0,0,1,0,1,0,0,2,0,0,2,0,0,2,2,2,0,2,1,1,1,1,1,2,2,0,1,2,2,0,0,0,2,1,2,2,0,2,0,2,1,0,0,0,2,1,0,2,0,2,0,2,0,1,0,0,0,1,1,1,0,2,1
FINAL2;NOTABUG;61.0;1.0;2.0;0.0;4.0; 0,0,-1,0,2,0,2,2,2; 0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,2,2,2,1,2,1,0,0,0,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,1,1,0,2,1
FINAL2;NOTABUG;62.0;2.0;1.0;6.0;0.0; 1,1,-1,1,1,-1,1,-1,1; 0,0,0,1,1,1,2,0,0,2,2,0,2,0,0,0,2,0,1,1,1,0,0,2,0,2,0,0,0,0,1,2,0,0,2,0,1,1,1,0,1,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,1,0,2,0,2,1,0,0,0,1,2,0,0,2,1,0,0,0,1,0,1,2,0,1,2
FINAL2;NOTABUG;63.0;1.0;2.0;3.0;3.0; 2,0,1,0,2,1,1,-1,2; 0,2,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,2,2,2,2,0,1,1,1,1,0,1,0,0,0,2,1,0,0,2,0,0,0,1,2,1,0,0,1,0,1,0,0,2,1,0,0,1,1,1,1,0,0,2,2,2,2,0,2,2,0,0,0,1,0,2,1,0,2,2,0,0,1,0
FINAL2;NOTABUG;64.0;2.0;1.0;4.0;0.0; -1,-1,1,-1,1,1,-1,-1,1; 1,1,0,2,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0,2,0,0,0,2,0,0,2,1,1,1,0,0,2,2,0,2,2,1,2,0,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0
FINAL2;NOTABUG;65.0;1.0;2.0;2.0;4.0; 2,2,0,-1,2,0,1,2,1; 0,1,2,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,1,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,1,1,1,1,2,2,2,1,2,1
FINAL2;NOTABUG;66.0;2.0;1.0;4.0;0.0; 1,-1,-1,1,1,-1,-1,-1,1; 0,2,0,2,1,0,0,0,0,2,0,0,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,2,2,0,0,2,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0
FINAL2;NOTABUG;67.0;1.0;2.0;2.0;3.0; 2,-1,0,0,2,1,0,1,2; 2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,2,0,2,0,2,0,0,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,2,2,2
FINAL2;NOTABUG;68.0;2.0;1.0;4.0;1.0; -1,0,2,1,1,1,1,0,0; 1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,0,0,2,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,2,1
