;player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
62;FINAL1;NOTABUG;63.0;1.0;2.0;3.0;4.0; 1,-1,1,1,2,0,2,2,2; 1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,1,2,2,0,0,0,1,1,0,0,2,1,0,0,2,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0
63;FINAL1;NOTABUG;64.0;2.0;1.0;3.0;1.0; 1,-1,-1,-1,1,2,-1,-1,1; 0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,2,0,2,0,0,1,2,0,0,0,0,2,0,2,0,1,1,1,2,2,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0
64;FINAL1;NOTABUG;65.0;1.0;2.0;0.0;4.0; -1,-1,2,-1,2,-1,2,-1,2; 1,0,2,0,0,1,1,2,0,2,0,2,0,0,0,0,2,0,1,0,0,1,0,0,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,0,2,2,2,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,2,1,0
65;FINAL1;NOTABUG;66.0;2.0;1.0;5.0;1.0; 2,1,1,-1,1,-1,-1,1,1; 0,0,0,1,2,0,0,0,2,0,0,0,1,2,0,1,1,1,2,2,2,1,0,2,0,0,2,0,2,2,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1
66;FINAL1;NOTABUG;67.0;1.0;2.0;1.0;4.0; -1,-1,2,-1,2,-1,2,1,2; 0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,1,0,2,0,2,2,2,0,0,0,0,2,0,0,0,1,1,1,1,1,2,0
67;FINAL1;NOTABUG;68.0;2.0;1.0;4.0;2.0; 1,-1,1,2,1,2,-1,-1,1; 0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,2,1,2,2,1,1,1,2,2,1,0,2,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
68;FINAL1;NOTABUG;69.0;1.0;2.0;2.0;4.0; 1,-1,2,1,2,-1,2,-1,2; 1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,2,2,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,2,2,2,0,1,0,2,2,2,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0
69;FINAL1;NOTABUG;70.0;2.0;1.0;4.0;2.0; -1,2,1,-1,1,1,2,-1,1; 0,0,0,0,2,2,0,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,1,2,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2,0,0,1,2,0,0,2,2,1,2,0,0,0,0,2,0,2,2,0,1,1,1,2,1,0,1,2,0,0,0,0
70;FINAL1;NOTABUG;71.0;1.0;2.0;0.0;5.0; 0,0,0,2,2,2,-1,2,2; 1,0,1,0,1,2,0,0,2,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2,0,0,0,0,2,2,0,0,2,0,1,0,1,2,2,1,0,2,1,0,0,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,1,0,1,0,1,0,0,0,0,1,2,2,2,0,0,1
71;FINAL1;NOTABUG;72.0;2.0;1.0;3.0;1.0; 1,2,-1,-1,1,-1,-1,-1,1; 0,1,0,2,0,0,0,1,1,0,1,0,1,0,0,2,2,0,0,1,2,2,2,2,0,0,0,0,2,0,0,0,1,0,0,2,0,2,1,0,1,2,1,0,0,2,0,0,1,0,0,2,2,0,2,1,2,1,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0,0,0,2,0,0,0
72;FINAL1;NOTABUG;73.0;1.0;2.0;3.0;3.0; 0,-1,2,0,2,1,2,1,1; 2,1,2,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,2,0,0,0,2,2,2,1,0,0,0,2,2,0,0,1,1,0,1,0,2,1,0,1,0,0,1,0,0,2,1,1,0,0,1,0,2
73;FINAL1;NOTABUG;74.0;2.0;1.0;3.0;0.0; 1,-1,-1,-1,1,-1,-1,-1,1; 2,0,1,1,0,0,0,2,2,0,0,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,2,2,1,1,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2
74;FINAL1;NOTABUG;75.0;1.0;2.0;0.0;4.0; -1,-1,-1,-1,2,-1,2,2,2; 0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,1,0,2,1,2,0,0,2,0,0,0,2,2,2,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,1,0,1,2,2,2,2,1,1
75;FINAL1;NOTABUG;76.0;2.0;1.0;3.0;2.0; 2,1,2,0,1,0,0,1,-1; 0,0,2,1,1,1,1,0,2,0,0,0,2,0,0,0,2,2,2,2,2,0,0,0,2,0,1,0,0,0,0,2,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,0,2,0,0,2,1,1,0,1,0,2,0,0,0,1,2,0,2,0,1,1,0,0,1,0,0,0
76;FINAL1;NOTABUG;77.0;1.0;2.0;2.0;3.0; 2,-1,-1,1,2,1,-1,-1,2; 0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,1,2,2,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2
77;FINAL1;NOTABUG;78.0;2.0;1.0;4.0;1.0; -1,1,-1,-1,1,-1,1,1,2; 0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,2,1,0,0,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,2,2,2,0,0,0,0,0,0,1,0,0,2,2,1,1,1,0,2,1,2,2,2
78;FINAL1;NOTABUG;79.0;1.0;2.0;1.0;5.0; 2,-1,2,2,2,-1,1,-1,2; 1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,2,2,2,0,1,0,0,0,1,1,0,1,2,0,1,0,1,0,1,0,0,2,1,0,1,0,0,0,2,1,2,0,0
79;FINAL1;NOTABUG;80.0;2.0;1.0;4.0;2.0; 2,-1,1,-1,1,1,2,-1,1; 2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,2,0,0,2,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,2,1,2,2,1,2,0,0,0,2
80;FINAL1;NOTABUG;81.0;1.0;2.0;1.0;3.0; 2,-1,1,-1,2,-1,-1,-1,2; 0,0,0,0,0,1,1,0,2,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,2,2,0,1,0,0,0,2,1
81;FINAL1;NOTABUG;82.0;2.0;1.0;3.0;0.0; 1,-1,-1,-1,1,-1,-1,-1,1; 0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,0,1,2,0,2,0,2,2,0,0,1,0,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0
82;FINAL1;NOTABUG;83.0;1.0;2.0;0.0;4.0; 2,-1,-1,-1,2,-1,2,-1,2; 0,2,1,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,0,2,2,2,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,1,2,1,0
83;FINAL1;NOTABUG;84.0;2.0;1.0;5.0;2.0; 1,1,-1,-1,1,2,1,1,2; 1,0,0,0,2,0,0,2,2,1,2,1,0,2,2,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,2,1,0,2,0,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,2,2,2,1,0,0,2,0,0,2,1,1,0,1,0,1,1,1,2,0,0,2,2,1,0,0,2,2,0,1
84;FINAL1;NOTABUG;85.0;1.0;2.0;1.0;4.0; -1,-1,2,-1,2,-1,2,1,2; 0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,2,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1
85;FINAL1;NOTABUG;86.0;2.0;1.0;3.0;2.0; 1,-1,2,-1,1,2,-1,-1,1; 0,0,1,2,0,0,2,0,0,0,2,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0,2,2,0,2,0,0,2,2,2,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86;FINAL1;NOTABUG;87.0;1.0;2.0;1.0;3.0; -1,-1,2,-1,2,-1,2,1,-1; 0,0,0,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,2,2,0,1,0,1,0,0,0,0,0,0,1,2,2,1,0,2,1,2,1,2,0,2,2,2,1,1,1,0,1,2
87;FINAL1;NOTABUG;88.0;2.0;1.0;4.0;4.0; 2,2,1,2,1,-1,1,2,1; 1,1,2,0,0,2,1,1,1,0,2,0,0,2,0,0,0,0,2,0,0,2,2,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,2,2,2,0,1,0,0,2,0,1,0,0,2,1,1,0,1,0,1,0,0,1,2,1,0,1,0,1,2,0,0,0,2,0,1,0
88;FINAL1;NOTABUG;89.0;1.0;2.0;1.0;4.0; 1,-1,2,-1,2,2,-1,-1,2; 0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0,0,2,2,2,0,0,1,2,2,1,0,0,0,0,2,1,2,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,2,0
89;FINAL1;NOTABUG;90.0;2.0;1.0;4.0;2.0; 2,2,-1,-1,1,-1,1,1,1; 0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,1,2,1,0,0,2,1,0,0,1,0,1,2,0,2,0,1,0,1,0,1,2,2
90;FINAL1;NOTABUG;91.0;1.0;2.0;2.0;3.0; 2,1,1,-1,2,-1,-1,-1,2; 1,0,2,0,1,0,1,0,0,0,0,2,0,1,2,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91;FINAL1;NOTABUG;92.0;2.0;1.0;4.0;2.0; 1,2,-1,-1,1,1,2,-1,1; 0,0,0,0,1,2,0,1,2,0,0,0,0,0,2,0,2,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,1,1,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
92;FINAL1;NOTABUG;93.0;1.0;2.0;1.0;3.0; 2,-1,-1,-1,2,1,-1,-1,2; 0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,2,0,0,1,2,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2,2,1,1,2,2,2,2,0,1,0,0,0,0,0,0
93;FINAL1;NOTABUG;94.0;2.0;1.0;4.0;3.0; 2,2,1,-1,1,-1,1,2,1; 2,0,0,0,0,2,1,1,1,0,2,0,0,2,0,1,2,1,0,1,2,2,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,2,0,0,2,1,1,1
94;FINAL1;NOTABUG;95.0;1.0;2.0;3.0;3.0; 2,-1,-1,1,2,-1,1,1,2; 2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,2,2,1,0,1,2,1,0,0,2,2,0,0,1,0,1,1,1,1,2,0,0,0,0,1,0,0,0,2,0,0,1,2,1,2,2,0,2,1,0
95;FINAL1;NOTABUG;96.0;2.0;1.0;4.0;3.0; 1,-1,1,2,1,2,1,-1,2; 2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,2,1,2,0,2,0,0,1,2,1,0,1,0,2,0,0,2,0,0,0,0,1,2,0,0,2,0,2,2,0,0,0,2,0,1,1,1,2,0,0,0,2,0,0,0,0,1,1,2,0,2,0
96;FINAL1;NOTABUG;97.0;1.0;2.0;1.0;3.0; 2,-1,1,-1,2,-1,-1,-1,2; 2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,0,0,2
97;FINAL1;NOTABUG;98.0;2.0;1.0;5.0;1.0; 2,1,-1,0,1,1,0,1,1; 0,0,2,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,2,0,2,0,2,0,1,2,2,1,0,0,1,1,1,1,0,2
98;FINAL1;NOTABUG;99.0;1.0;2.0;1.0;3.0; 2,-1,-1,-1,2,-1,-1,1,2; 0,0,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,2,0,2,0,0,2,1,1,2,2,0,2,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,1,0,2,1
99;FINAL1;NOTABUG;100.0;2.0;1.0;3.0;0.0; 1,-1,-1,-1,1,-1,-1,-1,1; 0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,0,1,0,0,2,0,2,2,0,0,0,0,1,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,1,2,2,2,0,0,0,1,0,0,1,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,2,0,0,1,1,1
100;FINAL1;FINAL2;1.0;1.0;1.0;5.0;1.0; 1,1,2,-1,1,1,-1,-1,1; 0,2,1,0,0,1,2,0,0,0,1,2,0,1,0,0,2,0,1,0,2,1,0,0,0,0,2,0,2,0,1,2,0,1,0,0,2,0,0,0,1,0,1,0,2,1,1,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0,1,0,0,2,2,0,0,0,2,1,1,2,2,0,0,0,2,0,1
101;FINAL1;FINAL2;2.0;2.0;2.0;1.0;4.0; 2,0,0,2,2,2,-1,1,0; 1,0,2,0,1,2,1,0,0,0,0,2,0,0,2,1,0,1,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,2,0,1,1,0,2,0,1,1,2,1,2,2,2,2,2,0,0,1,0,1,0,0,0,2,2,2,1,1,0,1,0,1,0,1,2,0,0,0,0,1,1,0,2
102;FINAL1;FINAL2;3.0;1.0;1.0;5.0;0.0; -1,-1,1,1,1,1,-1,1,-1; 2,1,2,2,1,0,1,0,0,0,2,0,0,0,2,1,0,0,1,0,1,0,0,1,1,0,2,1,0,0,0,0,1,2,0,0,2,1,0,2,1,2,1,1,1,0,2,1,1,2,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,1,0,0,0,0,0,2,0,0,0,1,1,1,2,2,1
103;FINAL1;FINAL2;4.0;2.0;0.0;5.0;4.0; 2,1,2,1,2,1,1,2,1; 2,2,2,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,1,2,1,2,0,2,2,2,2,0,0,0,2,0,1,0,0,0,0,2,2,2,1,2,1,1,1,1,1,1,2,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,2,2,2,0,1,0,2,1,1,0,0,0,0,1,2
104;FINAL1;FINAL2;5.0;1.0;1.0;5.0;1.0; -1,1,-1,1,1,2,-1,1,1; 0,2,0,1,2,0,2,0,0,2,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,0,0,1,1,1,0,2,0,2,0,2,0,0,2,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,1,2,0,0,0,2,0,0,1
105;FINAL1;FINAL2;6.0;2.0;2.0;1.0;3.0; 1,2,-1,-1,2,-1,-1,2,-1; 0,1,1,2,1,1,2,0,0,0,1,0,0,2,0,2,1,0,0,1,0,0,0,2,0,1,1,0,1,0,2,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
106;FINAL1;FINAL2;7.0;1.0;2.0;4.0;3.0; 1,0,1,-1,1,1,2,2,2; 1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,2,0,2,0,0,0,0,2,1,1,1,2,1,2,0,0,0,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,0,0,0,2,1,0
107;FINAL1;FINAL2;8.0;2.0;2.0;1.0;3.0; -1,-1,2,-1,2,-1,2,-1,1; 2,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,2,0,0,0,0,0,2,0,0,2,0,1,0,0,1,2,1,0,0,0,0,0,1,0,2,1,0,0,1,2,1,0,2
108;FINAL1;FINAL2;9.0;1.0;2.0;2.0;5.0; -1,2,-1,2,2,1,1,2,2; 0,0,1,0,2,0,0,0,2,0,1,0,0,2,0,1,1,2,0,0,1,0,2,0,2,1,1,0,0,2,2,1,1,0,0,2,1,0,2,0,1,2,1,0,0,0,0,2,2,2,2,1,1,1,0,0,1,0,0,2,2,0,0,0,2,1,0,1,2,2,1,0,0,0,1,0,1,2,2,0,1
109;FINAL1;FINAL2;10.0;2.0;1.0;5.0;3.0; 2,2,-1,1,1,1,2,1,1; 0,0,0,0,1,2,0,2,1,0,0,1,1,0,2,0,2,1,2,2,2,0,2,2,0,0,0,0,0,0,2,1,2,1,2,0,2,0,2,0,1,0,1,2,0,1,1,1,1,1,2,1,0,2,0,0,0,1,1,1,1,0,0,1,1,0,2,2,0,0,1,0,2,2,2,0,0,0,0,0,1
110;FINAL1;FINAL2;11.0;1.0;1.0;5.0;0.0; 1,1,0,0,1,0,-1,1,1; 2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,2,2,1,1,1,0,2,0,0,2,0,2,2,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,2,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,2,2,0,0,2,0,0,1,1,0,2
111;FINAL1;FINAL2;12.0;2.0;2.0;1.0;5.0; 2,0,-1,2,2,0,1,2,2; 2,2,2,1,1,2,1,0,1,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,2,1,0,1,0,0,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,2,2,0,0,0,2,0,1,0,0,1,2,2,2
112;FINAL1;FINAL2;13.0;1.0;1.0;4.0;1.0; -1,-1,1,1,1,1,-1,-1,2; 0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,1,1,0,0,1,1,1,1,0,2,2,1,0,2,2,0,0,2,0,2,2,0,0,0,2,0,0,0,1,0,2,0,0,0,2
113;FINAL1;FINAL2;14.0;2.0;1.0;4.0;3.0; 2,2,1,2,1,1,-1,-1,1; 2,0,0,0,0,2,1,1,1,0,2,0,0,2,0,0,0,0,0,0,2,2,0,2,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,2,2,2,0,0,1,1,0,0,0,0,2,0,1,0,1,1,1,1,0,2,2,0,2,0,0,0,1,1,0,0,1,0,0,0,2
114;FINAL1;FINAL2;15.0;1.0;1.0;4.0;1.0; 1,1,1,-1,2,1,-1,-1,-1; 2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,0,1,2,1,0,0,0,2,0,2,0,2,1,0,2,0,0,1,2,1,2,0,1,0,0,0,1,0,2,2,0,0,1,2,0,0,0,2,0,0,2,2,2,0,2,1,1,0,0,1,2,0,0,0,0,2,0,1,0,1
115;FINAL1;FINAL2;16.0;2.0;2.0;1.0;4.0; -1,-1,2,-1,2,2,-1,1,2; 1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,2,2,0,0,1,2,0,0,2,0,0,0,0,0,2,1,1,0,2,0,0,0,1,2,0,1,0,0,2,0,0,1,0,0,1,1,0,2,0,2,1,0,1,0,0,2,0,1,2,0,1,0,0,2,0,1
116;FINAL1;FINAL2;17.0;1.0;1.0;3.0;1.0; 1,-1,-1,-1,1,-1,2,-1,1; 0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,2,1,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,2,2,2,1,0,0,2,2,0,2,2,0,2,1,1,1,1
117;FINAL1;FINAL2;18.0;2.0;2.0;2.0;5.0; 2,2,1,-1,2,1,2,-1,2; 2,1,1,0,1,2,1,1,2,2,0,0,0,0,2,1,0,0,2,1,1,0,1,2,1,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,1,2,0,2,2,2,0,0,1,0,0,2,2,1,2,2,0,0,0,1,2,1,0,0,2,1,0,1,0,2,0,0,1,2,0,0
118;FINAL1;FINAL2;19.0;1.0;1.0;5.0;2.0; 1,-1,0,1,2,1,1,1,2; 0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,2,0,0,1,0,2,2,0,0,1,0,1,1,2,2,1,0,0,1,2,2,1,0,2,0,0,0,1,0,2,0,0,0,0,1,2,0,0,1,1,1,2,1,2,2,0,0,2,2,1,1,2,0,2,0,0
119;FINAL1;FINAL2;20.0;2.0;0.0;5.0;4.0; 2,1,1,1,1,2,2,2,1; 2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,2,0,0,0,2,1,1,1,1,0,0,0,2,0,0,1,0,0,0,1,1,1,1,0,1,2,0,0,0,2,2,0,0,1,0,2,2,2,2,2,2,2,2,0,1,0,0,1,0,1,0,2,1,0,1,0,1,0,2,0,1,2,2,0,1
120;FINAL1;FINAL2;21.0;1.0;1.0;6.0;1.0; 1,1,1,1,0,-1,2,1,1; 2,2,1,0,1,0,1,0,2,0,1,2,2,1,0,0,1,0,1,2,2,0,1,0,0,0,1,0,0,1,1,2,2,0,2,0,0,1,0,2,1,1,0,2,0,1,0,0,1,2,2,1,0,0,0,0,2,2,0,0,0,0,1,2,2,0,0,2,1,0,1,0,2,2,2,1,1,1,1,0,2
121;FINAL1;FINAL2;22.0;2.0;2.0;1.0;5.0; 2,-1,2,2,2,-1,1,-1,2; 0,2,1,2,1,0,2,2,2,0,2,1,1,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,1,2,1,0,0,2,1,1,0,0,2
122;FINAL1;FINAL2;23.0;1.0;0.0;5.0;3.0; 2,2,1,1,1,2,0,1,1; 1,1,0,1,2,2,0,0,2,0,0,0,2,2,1,1,1,1,2,2,2,2,1,2,1,0,2,2,0,1,0,0,1,2,0,0,2,0,1,0,1,0,2,0,0,0,0,1,1,0,2,2,2,0,1,2,2,0,0,2,0,1,2,2,2,1,0,0,0,1,1,1,1,1,2,1,1,1,2,2,1
123;FINAL1;FINAL2;24.0;2.0;2.0;1.0;5.0; 2,2,-1,-1,2,-1,2,2,1; 2,2,2,0,0,0,0,1,0,0,0,1,2,2,2,1,0,1,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,2,1,0,2,0,1,0,2,1,1,0,1,0,2,2,2,0,1,2,1,0,0,0,0,2,0,1,0,2,2,2,0,0,2,0,1,0,1,0,0,1,0,2,2,1,0
124;FINAL1;FINAL2;25.0;1.0;1.0;6.0;0.0; -1,1,1,1,1,0,0,1,1; 0,2,0,0,0,1,0,2,1,0,2,0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,1,2,2,0,0,1,2,0,0,0,1,2,0,0,1,1,1,1,2,2,1,2,0,2,2,0,2,1,0,2,0,1,0,2,1,0,2,1,0,0,1,2,1,2,0,0,2,1,0,1,2
